UPTIME,CONTAINER ID,NAME,CPU %,MEM USAGE,MEM LIMIT,MEM %, NET I,NET O,BLOCK I,BLOCK O,PIDS
15:29:40,ec9e751316aa,geo-diff-work_rabbitmq-server,0.32%,136944025,536870912,25.51%,2870000000,2790000000,272000000,2760000000,86
15:29:48,75a89fc8edde,geo-diff-work_updater,0.01%,18423480,209715200,8.79%,1290000000,2009999,3350000,0,2
15:29:48,31067ca021e4,geo-diff-work_updater,0.01%,18570280,209715200,8.86%,1280000000,1990000,4510000,0,2
15:29:48,de422d36a366,geo-diff-work_admin-worker,0.00%,22502440,419430400,5.36%,2950000,544000,13000000,0,5
15:29:48,cf03a1e6aea8,geo-diff-work_dealer,29.35%,156552396,209715200,74.66%,2230000,196000000,1010000000,0,2
15:29:48,ec9e751316aa,geo-diff-work_rabbitmq-server,1.01%,122578534,536870912,22.82%,2870000000,2790000000,272000000,2760000000,86
15:29:55,75a89fc8edde,geo-diff-work_updater,0.00%,18423480,209715200,8.79%,1290000000,2009999,3350000,0,2
15:29:55,31067ca021e4,geo-diff-work_updater,0.00%,18570280,209715200,8.86%,1280000000,1990000,4510000,0,2
15:29:55,de422d36a366,geo-diff-work_admin-worker,0.00%,22502440,419430400,5.37%,2960000,545000,13000000,0,5
15:29:55,cf03a1e6aea8,geo-diff-work_dealer,29.12%,156552396,209715200,74.66%,2230000,196000000,1010000000,0,2
15:29:55,ec9e751316aa,geo-diff-work_rabbitmq-server,0.25%,122578534,536870912,22.83%,2870000000,2790000000,272000000,2760000000,86
15:30:03,75a89fc8edde,geo-diff-work_updater,0.01%,18423480,209715200,8.79%,1290000000,2009999,3350000,0,2
15:30:03,31067ca021e4,geo-diff-work_updater,0.02%,18570280,209715200,8.86%,1280000000,1990000,4510000,0,2
15:30:03,de422d36a366,geo-diff-work_admin-worker,0.01%,22502440,419430400,5.37%,2960000,545000,13000000,0,5
15:30:03,cf03a1e6aea8,geo-diff-work_dealer,30.28%,156552396,209715200,74.66%,2230000,196000000,1010000000,0,2
15:30:03,ec9e751316aa,geo-diff-work_rabbitmq-server,0.56%,122683392,536870912,22.84%,2870000000,2790000000,272000000,2760000000,86
15:30:10,75a89fc8edde,geo-diff-work_updater,0.00%,18423480,209715200,8.79%,1290000000,2009999,3350000,0,2
15:30:10,31067ca021e4,geo-diff-work_updater,0.00%,18570280,209715200,8.86%,1280000000,1990000,4510000,0,2
15:30:10,de422d36a366,geo-diff-work_admin-worker,0.00%,22502440,419430400,5.37%,2960000,545000,13000000,0,5
15:30:10,cf03a1e6aea8,geo-diff-work_dealer,29.24%,156552396,209715200,74.66%,2230000,196000000,1010000000,0,2
15:30:10,ec9e751316aa,geo-diff-work_rabbitmq-server,0.49%,122683392,536870912,22.84%,2870000000,2790000000,272000000,2760000000,86
15:30:18,75a89fc8edde,geo-diff-work_updater,0.01%,18423480,209715200,8.79%,1290000000,2009999,3350000,0,2
15:30:18,31067ca021e4,geo-diff-work_updater,0.01%,18570280,209715200,8.86%,1280000000,1990000,4510000,0,2
15:30:18,de422d36a366,geo-diff-work_admin-worker,0.02%,22502440,419430400,5.37%,2960000,545000,13000000,0,5
15:30:18,cf03a1e6aea8,geo-diff-work_dealer,29.16%,156552396,209715200,74.66%,2230000,196000000,1010000000,0,2
15:30:18,ec9e751316aa,geo-diff-work_rabbitmq-server,1.03%,122683392,536870912,22.84%,2870000000,2790000000,272000000,2760000000,86
15:30:26,75a89fc8edde,geo-diff-work_updater,0.00%,18423480,209715200,8.79%,1290000000,2009999,3350000,0,2
15:30:26,31067ca021e4,geo-diff-work_updater,0.00%,18570280,209715200,8.86%,1280000000,1990000,4510000,0,2
15:30:26,de422d36a366,geo-diff-work_admin-worker,0.00%,22502440,419430400,5.37%,2960000,546000,13000000,0,5
15:30:26,cf03a1e6aea8,geo-diff-work_dealer,29.90%,156552396,209715200,74.66%,2230000,196000000,1010000000,0,2
15:30:26,ec9e751316aa,geo-diff-work_rabbitmq-server,0.33%,122683392,536870912,22.84%,2870000000,2790000000,272000000,2760000000,86
15:30:33,75a89fc8edde,geo-diff-work_updater,0.00%,18423480,209715200,8.79%,1290000000,2009999,3350000,0,2
15:30:33,31067ca021e4,geo-diff-work_updater,0.00%,18570280,209715200,8.86%,1280000000,1990000,4510000,0,2
15:30:33,de422d36a366,geo-diff-work_admin-worker,0.02%,22502440,419430400,5.37%,2960000,546000,13000000,0,5
15:30:33,cf03a1e6aea8,geo-diff-work_dealer,30.97%,156552396,209715200,74.66%,2230000,196000000,1010000000,0,2
15:30:33,ec9e751316aa,geo-diff-work_rabbitmq-server,0.83%,122683392,536870912,22.85%,2870000000,2790000000,272000000,2760000000,86
15:30:41,75a89fc8edde,geo-diff-work_updater,0.00%,18423480,209715200,8.79%,1290000000,2009999,3350000,0,2
15:30:41,31067ca021e4,geo-diff-work_updater,0.00%,18570280,209715200,8.86%,1280000000,1990000,4510000,0,2
15:30:41,de422d36a366,geo-diff-work_admin-worker,0.00%,22502440,419430400,5.37%,2960000,546000,13000000,0,5
15:30:41,cf03a1e6aea8,geo-diff-work_dealer,28.78%,156552396,209715200,74.66%,2230000,196000000,1010000000,0,2
15:30:41,ec9e751316aa,geo-diff-work_rabbitmq-server,0.46%,127087411,536870912,23.68%,2870000000,2790000000,272000000,2760000000,86
15:30:49,75a89fc8edde,geo-diff-work_updater,0.00%,18423480,209715200,8.79%,1290000000,2009999,3350000,0,2
15:30:49,31067ca021e4,geo-diff-work_updater,0.00%,18570280,209715200,8.86%,1280000000,1990000,4510000,0,2
15:30:49,de422d36a366,geo-diff-work_admin-worker,0.02%,22502440,419430400,5.37%,2960000,547000,13000000,0,5
15:30:49,cf03a1e6aea8,geo-diff-work_dealer,28.80%,156552396,209715200,74.66%,2230000,196000000,1010000000,0,2
15:30:49,ec9e751316aa,geo-diff-work_rabbitmq-server,0.97%,127087411,536870912,23.68%,2870000000,2790000000,272000000,2760000000,86
15:30:56,75a89fc8edde,geo-diff-work_updater,0.00%,18423480,209715200,8.79%,1290000000,2009999,3350000,0,2
15:30:56,31067ca021e4,geo-diff-work_updater,0.00%,18570280,209715200,8.86%,1280000000,1990000,4510000,0,2
15:30:56,de422d36a366,geo-diff-work_admin-worker,0.00%,22502440,419430400,5.37%,2960000,547000,13000000,0,5
15:30:56,cf03a1e6aea8,geo-diff-work_dealer,30.43%,156552396,209715200,74.66%,2230000,196000000,1010000000,0,2
15:30:56,ec9e751316aa,geo-diff-work_rabbitmq-server,0.49%,127087411,536870912,23.68%,2870000000,2790000000,272000000,2760000000,86
15:31:04,75a89fc8edde,geo-diff-work_updater,0.00%,18423480,209715200,8.79%,1290000000,2009999,3350000,0,2
15:31:04,31067ca021e4,geo-diff-work_updater,0.00%,18570280,209715200,8.86%,1280000000,1990000,4510000,0,2
15:31:04,de422d36a366,geo-diff-work_admin-worker,0.01%,22502440,419430400,5.37%,2960000,547000,13000000,0,5
15:31:04,cf03a1e6aea8,geo-diff-work_dealer,30.30%,156552396,209715200,74.66%,2230000,196000000,1010000000,0,2
15:31:04,ec9e751316aa,geo-diff-work_rabbitmq-server,1.09%,127192268,536870912,23.69%,2870000000,2790000000,272000000,2760000000,86
15:31:11,75a89fc8edde,geo-diff-work_updater,0.00%,18423480,209715200,8.79%,1290000000,2009999,3350000,0,2
15:31:11,31067ca021e4,geo-diff-work_updater,0.00%,18570280,209715200,8.86%,1280000000,1990000,4510000,0,2
15:31:11,de422d36a366,geo-diff-work_admin-worker,0.00%,22502440,419430400,5.37%,2960000,548000,13000000,0,5
15:31:11,cf03a1e6aea8,geo-diff-work_dealer,30.07%,156552396,209715200,74.66%,2230000,196000000,1010000000,0,2
15:31:11,ec9e751316aa,geo-diff-work_rabbitmq-server,0.22%,127192268,536870912,23.70%,2870000000,2790000000,272000000,2760000000,86
15:31:19,75a89fc8edde,geo-diff-work_updater,0.00%,18423480,209715200,8.79%,1290000000,2009999,3350000,0,2
15:31:19,31067ca021e4,geo-diff-work_updater,0.00%,18570280,209715200,8.86%,1280000000,1990000,4510000,0,2
15:31:19,de422d36a366,geo-diff-work_admin-worker,0.24%,22502440,419430400,5.37%,2960000,548000,13000000,0,5
15:31:19,cf03a1e6aea8,geo-diff-work_dealer,28.94%,156552396,209715200,74.66%,2230000,196000000,1010000000,0,2
15:31:19,ec9e751316aa,geo-diff-work_rabbitmq-server,1.04%,127297126,536870912,23.72%,2870000000,2790000000,272000000,2760000000,86
15:31:27,75a89fc8edde,geo-diff-work_updater,0.00%,18423480,209715200,8.79%,1290000000,2009999,3350000,0,2
15:31:27,31067ca021e4,geo-diff-work_updater,0.00%,18570280,209715200,8.86%,1280000000,1990000,4510000,0,2
15:31:27,de422d36a366,geo-diff-work_admin-worker,0.00%,22502440,419430400,5.37%,2960000,548000,13000000,0,5
15:31:27,cf03a1e6aea8,geo-diff-work_dealer,30.81%,156552396,209715200,74.66%,2230000,196000000,1010000000,0,2
