UPTIME,CONTAINER ID,NAME,CPU %,MEM USAGE,MEM LIMIT,MEM %, NET I,NET O,BLOCK I,BLOCK O,PIDS
14:46:59,2cf58bdf1b67,geo-diff-work_worker,1.58%,35525754,419430400,8.47%,24900000,325000000,3330000,0,2
14:47:07,ca025bb3d4a6,geo-diff-work_updater,0.01%,13159628,209715200,6.28%,15100,2920,3820000,0,2
14:47:07,496e845c64fc,geo-diff-work_worker,0.00%,39730544,419430400,9.47%,25400000,332000000,19600000,0,2
14:47:07,2cf58bdf1b67,geo-diff-work_worker,13.58%,35704012,419430400,8.51%,25600000,332000000,3330000,0,2
14:47:14,ca025bb3d4a6,geo-diff-work_updater,0.00%,13159628,209715200,6.28%,15100,2920,3820000,0,2
14:47:14,496e845c64fc,geo-diff-work_worker,0.00%,39730544,419430400,9.47%,26100000,339000000,19600000,0,2
14:47:14,2cf58bdf1b67,geo-diff-work_worker,22.34%,35798384,419430400,8.54%,26300000,339000000,3330000,0,2
14:47:22,ca025bb3d4a6,geo-diff-work_updater,0.01%,13159628,209715200,6.28%,15100,2920,3820000,0,2
14:47:22,496e845c64fc,geo-diff-work_worker,12.46%,39730544,419430400,9.47%,26700000,348000000,19600000,0,2
14:47:22,2cf58bdf1b67,geo-diff-work_worker,13.75%,35934699,419430400,8.57%,26800000,346000000,3330000,0,3
14:47:30,ca025bb3d4a6,geo-diff-work_updater,0.00%,13159628,209715200,6.28%,15100,2920,3820000,0,2
14:47:30,496e845c64fc,geo-diff-work_worker,21.97%,40003174,419430400,9.54%,27100000,356000000,19600000,0,2
14:47:30,2cf58bdf1b67,geo-diff-work_worker,0.00%,35924213,419430400,8.56%,27200000,353000000,3330000,0,2
14:47:37,ca025bb3d4a6,geo-diff-work_updater,0.01%,13159628,209715200,6.28%,15100,2920,3820000,0,2
14:47:37,496e845c64fc,geo-diff-work_worker,6.67%,40212889,419430400,9.59%,27600000,363000000,19600000,0,3
14:47:37,2cf58bdf1b67,geo-diff-work_worker,0.00%,36029071,419430400,8.59%,27700000,362000000,3330000,0,2
14:47:45,ca025bb3d4a6,geo-diff-work_updater,0.00%,13159628,209715200,6.28%,15100,2920,3820000,0,2
14:47:45,496e845c64fc,geo-diff-work_worker,0.00%,40191918,419430400,9.58%,28100000,370000000,19600000,0,2
14:47:45,2cf58bdf1b67,geo-diff-work_worker,8.38%,36112957,419430400,8.61%,28300000,371000000,3330000,0,2
14:47:52,ca025bb3d4a6,geo-diff-work_updater,0.00%,13159628,209715200,6.28%,15100,2920,3820000,0,2
14:47:52,496e845c64fc,geo-diff-work_worker,0.00%,40317747,419430400,9.61%,28800000,379000000,19600000,0,2
14:47:52,2cf58bdf1b67,geo-diff-work_worker,21.29%,36123443,419430400,8.61%,29100000,380000000,3330000,0,2
14:48:00,ca025bb3d4a6,geo-diff-work_updater,0.00%,13159628,209715200,6.28%,15100,2920,3820000,0,2
14:48:00,496e845c64fc,geo-diff-work_worker,3.94%,40328232,419430400,9.61%,29300000,385000000,19600000,0,2
14:48:00,2cf58bdf1b67,geo-diff-work_worker,16.02%,36322672,419430400,8.66%,29600000,386000000,3330000,0,3
14:48:08,ca025bb3d4a6,geo-diff-work_updater,0.00%,13159628,209715200,6.28%,15100,2920,3820000,0,2
14:48:08,496e845c64fc,geo-diff-work_worker,8.84%,40328232,419430400,9.61%,29800000,391000000,19600000,0,2
14:48:08,2cf58bdf1b67,geo-diff-work_worker,15.76%,36427530,419430400,8.69%,30000000,391000000,3330000,0,2
14:48:15,ca025bb3d4a6,geo-diff-work_updater,0.00%,13159628,209715200,6.28%,15100,2920,3820000,0,2
14:48:15,496e845c64fc,geo-diff-work_worker,14.76%,40579891,419430400,9.68%,30400000,397000000,19600000,0,2
14:48:15,2cf58bdf1b67,geo-diff-work_worker,5.12%,36458987,419430400,8.69%,30600000,396000000,3330000,0,3
14:48:23,ca025bb3d4a6,geo-diff-work_updater,0.00%,13159628,209715200,6.28%,15100,2920,3820000,0,2
14:48:23,496e845c64fc,geo-diff-work_worker,19.95%,40590376,419430400,9.68%,31100000,404000000,19600000,0,2
14:48:23,2cf58bdf1b67,geo-diff-work_worker,0.00%,36500930,419430400,8.70%,31200000,403000000,3330000,0,2
14:48:31,ca025bb3d4a6,geo-diff-work_updater,0.00%,13159628,209715200,6.28%,15100,2920,3820000,0,2
14:48:31,496e845c64fc,geo-diff-work_worker,0.00%,40590376,419430400,9.68%,31100000,404000000,19600000,0,2
14:48:31,2cf58bdf1b67,geo-diff-work_worker,0.00%,36500930,419430400,8.70%,31300000,405000000,3330000,0,2
14:56:54,aaf734496c7f,geo-diff-work_worker,0.00%,24819793,419430400,5.92%,1200,368,0,0,2
14:56:54,8bee3f893e33,geo-diff-work_worker,0.00%,24903680,419430400,5.94%,1200,368,0,0,2
14:57:01,aaf734496c7f,geo-diff-work_worker,0.48%,25386024,419430400,6.05%,1630,642,0,0,2
14:57:01,8bee3f893e33,geo-diff-work_worker,0.00%,24903680,419430400,5.94%,1310,410,0,0,2
14:57:09,aaf734496c7f,geo-diff-work_worker,0.00%,25386024,419430400,6.05%,1740,684,0,0,2
14:57:09,8bee3f893e33,geo-diff-work_worker,0.00%,25459425,419430400,6.07%,1740,684,0,0,2
14:57:16,aaf734496c7f,geo-diff-work_worker,0.01%,25480396,419430400,6.08%,3460,2230,0,0,2
14:57:16,8bee3f893e33,geo-diff-work_worker,0.00%,25564282,419430400,6.09%,3400,2100,0,0,2
14:57:24,aaf734496c7f,geo-diff-work_worker,0.00%,25480396,419430400,6.08%,3530,2230,0,0,2
14:57:24,8bee3f893e33,geo-diff-work_worker,0.00%,25564282,419430400,6.09%,3470,2100,0,0,2
14:57:31,aaf734496c7f,geo-diff-work_worker,0.01%,25480396,419430400,6.08%,3530,2230,0,0,2
14:57:31,8bee3f893e33,geo-diff-work_worker,0.00%,25564282,419430400,6.09%,3470,2100,0,0,2
14:57:39,aaf734496c7f,geo-diff-work_worker,0.00%,25480396,419430400,6.08%,3530,2230,0,0,2
14:57:39,8bee3f893e33,geo-diff-work_worker,0.00%,25564282,419430400,6.09%,3470,2100,0,0,2
14:57:47,aaf734496c7f,geo-diff-work_worker,0.01%,25490882,419430400,6.08%,3650,2420,0,0,2
14:57:47,8bee3f893e33,geo-diff-work_worker,0.00%,25564282,419430400,6.10%,3540,2240,0,0,2
14:57:54,aaf734496c7f,geo-diff-work_worker,0.00%,25490882,419430400,6.08%,3720,2420,0,0,2
14:57:54,8bee3f893e33,geo-diff-work_worker,0.00%,25564282,419430400,6.10%,3610,2240,0,0,2
14:58:02,aaf734496c7f,geo-diff-work_worker,0.01%,25490882,419430400,6.08%,3720,2420,0,0,2
14:58:02,8bee3f893e33,geo-diff-work_worker,0.00%,25564282,419430400,6.10%,3610,2240,0,0,2
14:58:09,aaf734496c7f,geo-diff-work_worker,0.00%,25490882,419430400,6.08%,3720,2420,0,0,2
